OBJECTID,Project Address,Development Site Square Feet,Permit Number,Master User Permit Number,Permit Stage,Type of Permit,New Units Permitted,Demolished Units Permitted,Net Units Permitted,Sleeping Rooms Permitted,Permit Value,Type of Dwelling Unit,Type of Dwelling Unit per Code,Description of Work,Application Date,Issued Date,Year Issued,Final Date,Year Finaled,VILLNUMB,Urban Village Name,Urban Village Type,Comp Plan Name,Comp Plan Type,Community Reporting Area Number,Community Reporting Area,Neighborhood,Council District,Census Block 2010,Census Block Group 2010,GEOID10,SOURCE,XCOORD_StatePlane,YCOORD_StatePlane,MAF_ID,DevSite_ID,RecordNumber,STATUS_COLOR,Longitude,Latitude,Expiration Date,Zoning All Zones,Zoning Primary Zone,Zoning Report Zone,Zoning Category,Zoning Class,Parent Construction Permit,GEOID20,Census Block 2020,Census Block Group 2020,Quarter Issued,Quarter and Year Issued,Quarter Final,Quarter and Year Final,Condo Parcel or Plat (Y/N),Most Recent Inspection Date,Most Recent Inspection Type,x,y
5355,9517 14TH AVE NW,5594,6826034,,Permit Finaled,Construction Permit,1,0,1,0,56321,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit accessory to single family residence, per plans.  Project includes removal of existing detached garage.",3/12/2021 12:00:00 AM,6/3/2021 12:00:00 AM,2021,4/20/2023 12:00:00 AM,2023,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,Ballard,5,1600.1015,1600.1,530330016001015,ACC,1260954.986,258565.429,40354,DV1097278,6826034-CN,#001a73,-122.37441743,47.69843652,12/3/2022 12:00:00 AM,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330016001015,1600.1015,1600.1,2,2021_2,2,2023_2,N,4/20/2023 12:00:00 AM,Building Final,1260954.98588014,258565.428860545
5357,9518 PALATINE AVE N,6350,6948597,,Permit Finaled,Construction Permit,1,0,1,0,49957,DADU,"Accessory Dwelling, Detached","Allow new detached accessory dwelling unit to existing single family use per land use code.   Construct substantial alterations to existing garage to convert into one family dwelling, per plan.",3/22/2023 12:00:00 AM,5/9/2023 12:00:00 AM,2023,10/23/2023 12:00:00 AM,2023,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,Northwest,5,1702.1008,1702.1,530330017021008,ACC,1265430.6449,258517.6101,768403,DV0045721,6948597-CN,#001a73,-122.35624181,47.69854969,11/9/2024 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330017021009,1702.1009,1702.1,2,2023_2,4,2023_4,N,10/23/2023 12:00:00 AM,Building Final,1265430.64490782,258517.610058546
5358,9519 5TH AVE NE,6683,6766288,,Permit Finaled,Construction Permit,1,0,1,0,159775,DADU,"Accessory Dwelling, Detached","Construct new detached accessory dwelling unit (DADU) and carport with roof deck above for existing single family residence, per plan.",2/18/2020 12:00:00 AM,1/29/2021 12:00:00 AM,2021,3/31/2022 12:00:00 AM,2022,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1,Northgate/Maple Leaf,North,5,1900.1002,1900.1,530330019001002,ACC,1273433.702,258291.946,42631,DV0085440,6766288-CN,#001a73,-122.32373024,47.69836067,7/29/2022 12:00:00 AM,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330019004003,1900.4003,1900.4,1,2021_1,1,2022_1,Y,3/31/2022 12:00:00 AM,Building Final,1273433.70206439,258291.946139798
5360,9520 14TH AVE NW,10535,6916707,,Permit Finaled,Construction Permit,1,0,1,0,147918,DADU,"Accessory Dwelling, Detached","Construct DADU, per plan. (Establish use as and construct a single-family residence and a detached accessory dwelling unit, per plan. Review and process for two CN records under 6902473-CN)",8/12/2022 12:00:00 AM,4/18/2023 12:00:00 AM,2023,11/9/2023 12:00:00 AM,2023,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,Ballard,5,1400.4015,1400.4,530330014004015,ACC,1261086.5693,258601.5664,764286,DV1147332,6916707-CN,#001a73,-122.37388612,47.69854279,10/18/2024 12:00:00 AM,NR2,NR2,NR2,NR2,NR,6902473-CN,530330014004016,1400.4016,1400.4,2,2023_2,4,2023_4,N,11/9/2023 12:00:00 AM,Building Final,1261086.56927839,258601.566255465
5368,954 20TH AVE E,4600,6240126,,Permit Finaled,Construction Permit,1,0,1,0,50887,DADU,"Accessory Dwelling, Detached",Remove existing garage and construct new detached accessory dwelling unit unit; accessory to existing single family residence per plan.,4/8/2010 12:00:00 AM,6/17/2010 12:00:00 AM,2010,8/25/2011 12:00:00 AM,2011,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,6.4,Miller Park,East,3,6400.3012,6400.3,530330064003012,ACC,1277365.713,232695.886,126767,DV0076475,6240126-CN,#001a73,-122.3057769,47.62840994,12/17/2011 12:00:00 AM,SINGLE FAMILY 5000,SF 5000,SF 5000,SF 5000,SF,,530330064003012,6400.3012,6400.3,2,2010_2,3,2011_3,N,8/25/2011 12:00:00 AM,Building Final,1277365.71290115,232695.886111557
5373,9552 PALATINE AVE N,6351,6681979,,Permit Finaled,Construction Permit,1,0,1,0,238599,DADU,"Accessory Dwelling, Detached","Convert existing single family residence to detached accessory dwelling unit (DADU) and establish use as and construct new single family residence with detached garage, per plan.",9/24/2018 12:00:00 AM,2/6/2019 12:00:00 AM,2019,2/24/2020 12:00:00 AM,2020,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,Northwest,5,1702.1008,1702.1,530330017021008,ACC,1265376.367,258824.839,40965,DV1106725,6681979-CN,#001a73,-122.35648688,47.69938884,8/6/2020 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330017021009,1702.1009,1702.1,1,2019_1,1,2020_1,N,2/24/2020 12:00:00 AM,Building Final,1265376.36712922,258824.839102879
5374,957 NW 64TH ST,4998,6713823,,Permit Finaled,Construction Permit,1,0,1,0,190000,DADU,"Accessory Dwelling, Detached","Construct new detached accessory dwelling unit (DADU) to existing single family residence, per plan.",7/2/2019 12:00:00 AM,9/27/2019 12:00:00 AM,2019,10/12/2020 12:00:00 AM,2020,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.2,Whittier Heights,Ballard,6,3300.2004,3300.2,530330033002004,ACC,1261575.5,250036.7,74186,DV1217006,6713823-CN,#001a73,-122.37120599,47.67509386,3/27/2021 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330033021020,3302.1020,3302.1,3,2019_3,4,2020_4,N,10/12/2020 12:00:00 AM,Building Final,1261575.50005905,250036.699855044
5377,9604 15TH AVE NW,8363,6747843,,Permit Finaled,Construction Permit,1,0,1,0,111090,DADU,"Accessory Dwelling, Detached","Construct substantial alterations and addition to convert garage into detached accessory dwelling unit (DADU), per plan.",11/15/2019 12:00:00 AM,2/27/2020 12:00:00 AM,2020,10/30/2020 12:00:00 AM,2020,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,Ballard,5,1600.1016,1600.1,530330016001016,ACC,1260474.049,258881.543,40280,DV0054658,6747843-CN,#001a73,-122.37639582,47.69927654,8/27/2021 12:00:00 AM,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330016001014,1600.1014,1600.1,1,2020_1,4,2020_4,N,10/30/2020 12:00:00 AM,Building Final,1260474.0488499,258881.54305771
5384,9624 40TH AVE NE,6087,6774770,,Permit Finaled,Construction Permit,1,0,1,0,180132,DADU,"Accessory Dwelling, Detached","Construct detached accessory structure, with a portion as a detached accessory dwelling unit (DADU), remove existing detached garage, single family residence to remain, per plan.",9/16/2020 12:00:00 AM,12/10/2020 12:00:00 AM,2020,5/11/2023 12:00:00 AM,2023,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.4,Wedgwood/View Ridge,Northeast,5,2200.2000,2200.2,530330022002000,ACC,1282986.9788,258313.4577,759711,DV1118698,6774770-CN,#001a73,-122.28494368,47.69892022,12/10/2023 12:00:00 AM,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330022002000,2200.2000,2200.2,4,2020_4,2,2023_2,N,5/11/2023 12:00:00 AM,Building Final,1282986.97888955,258313.457579717
5386,9660 42ND AVE SW,8237,6640489,,Permit Finaled,Construction Permit,1,0,1,0,101283,DADU,"Accessory Dwelling, Detached","Construct a detached accessory dwelling unit (DADU) for a single-family residence, per plan, existing garage to be removed.
",4/2/2018 12:00:00 AM,11/14/2018 12:00:00 AM,2018,1/16/2020 12:00:00 AM,2020,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.1,Arbor Heights,Southwest,1,12000.3002,12000.3,530330120003002,ACC,1256805.77,192020.51,201849,DV0029440,6640489-CN,#001a73,-122.3858125,47.5158126,5/14/2020 12:00:00 AM,NONE,UNKNOWN,UNKNOWN,UNKNOWN,UNK,,530330120003002,12000.3002,12000.3,4,2018_4,1,2020_1,N,1/16/2020 12:00:00 AM,Building Final,1256805.77009723,192020.510113388
5394,9700 3RD AVE NW,7004,6820479,,Permit Finaled,Construction Permit,1,0,1,0,47649,DADU,"Accessory Dwelling, Detached","Construct a detached accessory dwelling unit, per plans",4/29/2021 12:00:00 AM,6/22/2021 12:00:00 AM,2021,12/23/2022 12:00:00 AM,2022,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,Northwest,5,1702.4004,1702.4,530330017024004,ACC,1264414.736,259014.575,40919,DV1208888,6820479-CN,#001a73,-122.36040658,47.69985666,12/22/2022 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330017024008,1702.4008,1702.4,2,2021_2,4,2022_4,N,12/23/2022 12:00:00 AM,Building Final,1264414.73585039,259014.574943885
5396,9702 4TH AVE NW,7133,6700231,,Permit Finaled,Construction Permit,1,0,1,0,499586,DADU,"Accessory Dwelling, Detached","Establish Use and Construct new single-family residence with detached accessory dwelling unit (DADU), per plan.",7/2/2019 12:00:00 AM,6/4/2020 12:00:00 AM,2020,10/20/2021 12:00:00 AM,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,Northwest,5,1702.4003,1702.4,530330017024003,ACC,1264087.123,259020.772,40916,DV1190248,6700231-CN,#001a73,-122.36173727,47.69985581,12/4/2021 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330017024001,1702.4001,1702.4,2,2020_2,4,2021_4,N,10/20/2021 12:00:00 AM,Building Final,1264087.12298857,259020.77210997
5399,9707 30TH AVE SW,6722,6822085,,Permit Finaled,Construction Permit,1,0,1,0,50000,DADU,"Accessory Dwelling, Detached","Construct alterations and addition to an existing accessory structure for a detached accessory dwelling unit, per plans",3/24/2021 12:00:00 AM,5/18/2021 12:00:00 AM,2021,12/16/2021 12:00:00 AM,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.1,Arbor Heights,Southwest,1,12000.1015,12000.1,530330120001015,ACC,1260338.0778,191914.7056,756229,DV0033233,6822085-CN,#001a73,-122.37151259,47.51571703,11/18/2022 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330120001018,12000.1018,12000.1,2,2021_2,4,2021_4,Y,12/16/2021 12:00:00 AM,Building Final,1260338.07766515,191914.705534965
5402,9708 PALATINE AVE N,7526,6671793,,Permit Finaled,Construction Permit,1,0,1,0,113437,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit, per plan.",8/1/2018 12:00:00 AM,9/18/2018 12:00:00 AM,2018,10/9/2019 12:00:00 AM,2019,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,Northwest,5,1702.1007,1702.1,530330017021007,ACC,1265384.167,259031.037,40909,DV1158863,6671793-CN,#001a73,-122.35647178,47.69995444,3/18/2020 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330017021008,1702.1008,1702.1,3,2018_3,4,2019_4,N,10/9/2019 12:00:00 AM,Building Final,1265384.1669824,259031.036853224
5404,9711 4th AVE NW,11428,6864752,,Permit Finaled,Construction Permit,1,0,1,0,170685,DADU,"Accessory Dwelling, Detached","Construct WEST detached accessory dwelling, per plan (Establish use as single family residence with attached and detached accessory dwelling units and construct two family dwelling and single family dwelling.  Review and process for two records under 6862",10/21/2021 12:00:00 AM,4/25/2022 12:00:00 AM,2022,4/25/2023 12:00:00 AM,2023,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,Northwest,5,1702.4002,1702.4,530330017024002,ACC,1263947.8517,259108.4994,757552,DV1118790,6864752-CN,#001a73,-122.36230982,47.70008869,10/25/2023 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,6862154-CN,530330017024002,1702.4002,1702.4,2,2022_2,2,2023_2,Y,4/25/2023 12:00:00 AM,Building Final,1263947.85161357,259108.49929671
5411,9717 4TH AVE NW,5659,6864953,,Permit Finaled,Construction Permit,1,0,1,0,166419,DADU,"Accessory Dwelling, Detached","Construct west one-family dwelling. [Establish use as single-family residence with attached accessory dwelling unit [AADU] and detached accessory dwelling unit [DADU] and Construct one- and two-family dwellings, per plan. Review and processing for (2) con",10/27/2021 12:00:00 AM,4/27/2022 12:00:00 AM,2022,4/25/2023 12:00:00 AM,2023,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,Northwest,5,1702.4002,1702.4,530330017024002,ACC,1263876.6091,259151.0371,758507,DV0350158,6864953-CN,#001a73,-122.36260252,47.7002014,10/27/2023 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,6856219-CN,530330017024002,1702.4002,1702.4,2,2022_2,2,2023_2,Y,4/25/2023 12:00:00 AM,Building Final,1263876.60897389,259151.036941305
5421,9753 B 1ST AVE NW,5481,6832532,,Permit Finaled,Construction Permit,1,0,1,0,178910,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit (DADU), accessory to existing single family residence, per plan.",11/9/2021 12:00:00 AM,1/27/2022 12:00:00 AM,2022,7/17/2023 12:00:00 AM,2023,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,Northwest,5,1702.1005,1702.1,530330017021005,ACC,1264862.8156,259510.5975,758461,DV1106727,6832532-CN,#001a73,-122.3586272,47.70124059,7/27/2023 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330017021005,1702.1005,1702.1,1,2022_1,3,2023_3,N,7/17/2023 12:00:00 AM,Building Final,1264862.81566289,259510.597573876
5426,9830 61ST AVE S,5644,6819369,,Permit Finaled,Construction Permit,1,0,1,0,88483,DADU,"Accessory Dwelling, Detached","Construct a detached accessory dwelling unit (DADU), accessory to existing single family residence, per plan.",6/11/2021 12:00:00 AM,8/2/2021 12:00:00 AM,2021,1/6/2023 12:00:00 AM,2023,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.1,Rainier Beach,Southeast,2,11900.1014,11900.1,530330119001014,ACC,1288706.0065,190205.0801,760104,DV1108722,6819369-CN,#001a73,-122.25660785,47.51252727,2/2/2023 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330119021002,11902.1002,11902.1,3,2021_3,1,2023_1,N,1/6/2023 12:00:00 AM,Building Final,1288706.00649348,190205.080017224
5427,9832 41ST AVE SW,8835,6692223,,Permit Finaled,Construction Permit,1,0,1,0,50000,DADU,"Accessory Dwelling, Detached","Construct substantial alterations to convert existing detached garage into a detached accessory dwelling unit (DADU) for a single family residence, per plan",11/6/2018 12:00:00 AM,12/4/2018 12:00:00 AM,2018,11/26/2019 12:00:00 AM,2019,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.1,Arbor Heights,Southwest,1,12000.3010,12000.3,530330120003010,ACC,1257155.93,191588.91,201961,DV0042163,6692223-CN,#001a73,-122.38436059,47.51464896,6/4/2020 12:00:00 AM,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330120003010,12000.3010,12000.3,4,2018_4,4,2019_4,N,11/26/2019 12:00:00 AM,Building Final,1257155.93015806,191588.909926713
6555,12515 3RD AVE NE,8891,6850191,,Permit Issued,Construction Permit,1,0,1,0,584549,DADU,"Accessory Dwelling, Detached","Construct East two-family dwelling. [Establish use as single-family residence with attached accessory dwelling unit [AADU] and detached accessory dwelling unit [DADU] and Construct two- and one-family dwellings, per plan. Review and processing as (2) cons",3/2/2022 12:00:00 AM,7/27/2022 12:00:00 AM,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.5,Haller Lake,Northwest,5,600.5004,600.5,530330006005004,ACC,1272895.475,266187.99,27488,DV1203699,6850191-CN,#ff5500,-122.32653766,47.71997485,1/27/2024 12:00:00 AM,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330006012008,601.2008,601.2,3,2022_3,,,N,,,1272895.47512248,266187.990058973
6556,13029 23RD PL NE,8193,6932904,,Permit Issued,Construction Permit,1,0,1,0,31887,DADU,"Accessory Dwelling, Detached","Allow detached accessory dwelling unit to exiting single family use per land use code. Construct substantial alterations and covert existing structure one-family dwelling, per plan",2/7/2023 12:00:00 AM,4/25/2023 12:00:00 AM,2023,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,North,5,200.2002,200.2,530330002002002,ACC,1278522.6224,267482.7834,767164,DV0058039,6932904-CN,#ff5500,-122.30378142,47.72382087,10/25/2024 12:00:00 AM,NR2,NR2,NR2,NR2,NR,,530330002022004,202.2004,202.2,2,2023_2,,,N,11/3/2023 12:00:00 AM,Framing,1278522.62233272,267482.783401132
6557,13044 39TH AVE NE,41089,6757125,,Permit Finaled,Construction Permit,1,0,1,0,194492,DADU,"Accessory Dwelling, Detached","Construct addition and substantial alterations to existing garage to create a detached accessory dwelling unit (DADU) to existing single family residence, per plan.",6/17/2020 12:00:00 AM,8/3/2021 12:00:00 AM,2021,1/24/2023 12:00:00 AM,2023,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3,Cedar Park/Meadowbrook,North,5,100.1020,100.1,530330001001020,ACC,1283010.3915,267540.8566,765490,DV1224564,6757125-CN,#001a73,-122.28555569,47.72421365,8/3/2024 12:00:00 AM,SF 9600,SF 9600,SF 9600,SF 9600,SF,,530330001021021,102.1021,102.1,3,2021_3,1,2023_1,N,1/24/2023 12:00:00 AM,Building Final,1283010.39157239,267540.856447712
6560,1305 N 82ND ST,6008,6684336,,Permit Issued,Construction Permit,1,0,1,0,565239,DADU,"Accessory Dwelling, Detached","Establish use as and construct new single family residence and new detached accessory dwelling unit with parking below (DADU), per plan.",8/23/2018 12:00:00 AM,1/3/2022 12:00:00 AM,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.4,Green Lake,Northwest,6,2700.4007,2700.4,530330027004007,ACC,1268973.774,254809.207,60084,DV1179389,6684336-CN,#ff5500,-122.34156102,47.68857642,1/3/2025 12:00:00 AM,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330027004007,2700.4007,2700.4,1,2022_1,,,N,7/6/2023 12:00:00 AM,Expired Advisory,1268973.7739764,254809.207042307
6567,2109 4TH AVE W,3602,6908856,,Permit Issued,Construction Permit,1,0,1,0,55533,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit [DADU], per plan. Existing detached accessory garage to be demolished.",9/13/2022 12:00:00 AM,12/14/2022 12:00:00 AM,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,6900.1000,6900.1,530330069001000,ACC,1263360.0972,236486.5673,764425,DV0061591,6908856-CN,#ff5500,-122.36287046,47.63805123,6/14/2024 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330069001000,6900.1000,6900.1,4,2022_4,,,N,10/17/2023 12:00:00 AM,Insulation,1263360.09721164,236486.567178473
6726,10003 15TH AVE NE,5045,6832040,,Permit Issued,Construction Permit,1,0,1,0,51083,DADU,"Accessory Dwelling, Detached","Construct substantial alterations to convert existing detached garage into new detached accessory dwelling unit (DADU) to existing single family residence, per plan.",8/16/2021 12:00:00 AM,12/22/2021 12:00:00 AM,2021,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1,Northgate/Maple Leaf,North,5,1200.1022,1200.1,530330012001022,ACC,1276216.915,259339.299,43028,DV1199575,6832040-CN,#ff5500,-122.31251167,47.70137864,12/22/2024 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330012022006,1202.2006,1202.2,4,2021_4,,,N,10/25/2023 12:00:00 AM,Structural,1276216.9150019,259339.299031973
6803,10003 68TH AVE S,5492,6916224,,Permit Issued,Construction Permit,1,0,1,0,152105,DADU,"Accessory Dwelling, Detached","Construct West DADU, per plan.  (Establish use as single family residence and detached accessory dwelling unit (DADU) and construct (2) one family dwellings, per plan. Review and process for two CN records under 6867440-CN)",9/8/2022 12:00:00 AM,9/19/2023 12:00:00 AM,2023,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.1,Rainier Beach,Southeast,2,11900.1005,11900.1,530330119001005,ACC,1290650.2726,189785.1305,765022,DV0034106,6916224-CN,#ff5500,-122.24871056,47.51147447,3/19/2025 12:00:00 AM,NR3,NR3,NR3,NR3,NR,6867440-CN,530330119022005,11902.2005,11902.2,3,2023_3,,,N,,,1290650.27261806,189785.130397797
6804,10005 62ND AVE S,7202,6825763,,Permit Issued,Construction Permit,1,0,1,0,150752,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit accessory to single family residence, per standard plan 6832766-SP",4/30/2021 12:00:00 AM,4/25/2022 12:00:00 AM,2022,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,4.1,Rainier Beach,Southeast,2,11900.1023,11900.1,530330119001023,ACC,1288808.8934,189778.5556,764250,DV0068174,6825763-CN,#ff5500,-122.25615969,47.51136337,4/25/2025 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330119021006,11902.1006,11902.1,2,2022_2,,,N,10/30/2023 12:00:00 AM,Expired Advisory,1288808.89342681,189778.555607796
6811,10031 11TH AVE NW,7086,6819604,,Permit Finaled,Construction Permit,1,0,1,0,250000,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit (DADU) accessory to single family residence, per Standard Plan 6794017-SP.",1/21/2021 12:00:00 AM,2/6/2021 12:00:00 AM,2021,10/10/2023 12:00:00 AM,2023,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,10.1,North Beach/Blue Ridge,Ballard,5,1400.4009,1400.4,530330014004009,ACC,1261913.3237,259990.7591,757634,DV1168163,6819604-CN,#001a73,-122.37064208,47.70239579,2/6/2024 12:00:00 AM,SF 7200,SF 7200,SF 7200,SF 7200,SF,6836724-CN,530330014004010,1400.4010,1400.4,1,2021_1,4,2023_4,N,10/10/2023 12:00:00 AM,Building Final,1261913.32385847,259990.759015128
6822,1010 B S DONOVAN ST,5974,6950531,,Permit Issued,Construction Permit,1,0,1,0,137016,DADU,"Accessory Dwelling, Detached","Construct new one family dwelling (DADU 3), per plan (Establish use as single family residence with detached accessory dwelling unit, per land use code.  Construct 3 single family residences and 3 one family dwellings, review and process for 6 CN's under ",3/10/2023 12:00:00 AM,11/21/2023 12:00:00 AM,2023,,,128,South Park,Residential Urban Village,South Park,Residential Urban Villages,3.1,South Park,Greater Duwamish,1,11200.3007,11200.3,530330112003007,ACC,1273215.0773,195362.9061,768551,DV1157602,6950531-CN,#ff5500,-122.31968249,47.5258621,5/21/2025 12:00:00 AM,RSL (M),RSL (M),RSL (M),RSL,SF,6920725-CN,530330112003005,11200.3005,11200.3,4,2023_4,,,N,,,1273215.07717356,195362.905987635
6825,1012 B S DONOVAN ST,5974,6950535,,Permit Issued,Construction Permit,1,0,1,0,132034,DADU,"Accessory Dwelling, Detached","Construct new one family dwelling (DADU6), per plan (Establish use as single family residence with detached accessory dwelling unit, per land use code.  Construct 3 single family residences and 3 one family dwellings, review and process for 6 CN's under 6",3/10/2023 12:00:00 AM,11/21/2023 12:00:00 AM,2023,,,128,South Park,Residential Urban Village,South Park,Residential Urban Villages,3.1,South Park,Greater Duwamish,1,11200.3007,11200.3,530330112003007,ACC,1273235.8712,195393.3512,768552,DV1157602,6950535-CN,#ff5500,-122.31960073,47.52594665,5/21/2025 12:00:00 AM,RSL (M),RSL (M),RSL (M),RSL,SF,6920725-CN,530330112003005,11200.3005,11200.3,4,2023_4,,,N,,,1273235.87109523,195393.351136714
6829,1014 B S DONOVAN ST,5974,6950532,,Permit Issued,Construction Permit,1,0,1,0,137016,DADU,"Accessory Dwelling, Detached","Construct new one family dwelling (DADU 4), per plan (Establish use as single family residence with detached accessory dwelling unit, per land use code.  Construct 3 single family residences and 3 one family dwellings, review and process for 6 CN's under ",3/10/2023 12:00:00 AM,11/21/2023 12:00:00 AM,2023,,,128,South Park,Residential Urban Village,South Park,Residential Urban Villages,3.1,South Park,Greater Duwamish,1,11200.3007,11200.3,530330112003007,ACC,1273234.6993,195362.3616,768553,DV1157602,6950532-CN,#ff5500,-122.31960305,47.52586164,5/21/2025 12:00:00 AM,RSL (M),RSL (M),RSL (M),RSL,SF,6920725-CN,530330112003005,11200.3005,11200.3,4,2023_4,,,N,,,1273234.69918156,195362.361697391
6830,1014 NE 98TH ST,5109,6953161,,Permit Issued,Construction Permit,1,0,1,0,0,DADU,"Accessory Dwelling, Detached",Convert existing south duplex to single family residence with accessory dwelling unit. (Establish use as single family residence with attached and detached accessory dwelling units per land use code. Construct new one family dwellings per plan. Review and,3/14/2023 12:00:00 AM,5/1/2023 12:00:00 AM,2023,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1,Northgate/Maple Leaf,North,5,2000.2003,2000.2,530330020002003,ACC,1275107.671,259085.25,43090,DV1168336,6953161-CN,#ff5500,-122.31699575,47.70062376,11/1/2024 12:00:00 AM,NR3,NR3,NR3,NR3,NR,6940180-CN,530330020002005,2000.2005,2000.2,2,2023_2,,,Y,3/14/2023 12:00:00 AM,Construction Intake Appointment,1275107.67115739,259085.249999389
6839,1025 NE 91ST ST,6548,6948748,,Permit Issued,Construction Permit,1,0,1,0,119414,DADU,"Accessory Dwelling, Detached","Allow detached accessory dwelling unit per Land Use Code.  Construct a one-family dwelling, per Standard Plan 6800134-SP.  Project includes relocation of existing shed.",2/22/2023 12:00:00 AM,5/11/2023 12:00:00 AM,2023,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1,Northgate/Maple Leaf,North,5,2000.3008,2000.3,530330020003008,ACC,1275252.9039,256878.2388,767373,DV0071773,6948748-CN,#ff5500,-122.31623336,47.69458208,11/11/2024 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330020003008,2000.3008,2000.3,2,2023_2,,,N,12/22/2023 12:00:00 AM,Site Final,1275252.90380657,256878.238665387
6844,1030 NE 100TH ST,6838,6932474,,Permit Issued,Construction Permit,1,0,1,0,165742,DADU,"Accessory Dwelling, Detached","Remove detached garage and construct a detached accessory dwelling unit, accessory to a single-family residence, per standard plan 6794017-SP.",11/8/2022 12:00:00 AM,1/12/2023 12:00:00 AM,2023,,,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1,Northgate/Maple Leaf,North,5,1200.1021,1200.1,530330012001021,ACC,1275314.6378,259475.4397,765322,DV1109466,6932474-CN,#ff5500,-122.31618593,47.7017042,7/12/2024 12:00:00 AM,NR3,NR3,NR3,NR3,NR,,530330012022007,1202.2007,1202.2,1,2023_1,,,N,10/18/2023 12:00:00 AM,Insulation,1275314.63793506,259475.439835802
